kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUKIT KAYU HITAM	3228	2976	18	22	212	191	21	3009	158	18	43	2979	48	35	2	18	146
2	FELDA BUKIT TANGGA	1850	1823	4	2	21		21	1822	1	4	23	1823				4	23
3	TEMIN	1116	1077	24	9	6	2	4	1078	1	24	13	1079				24	13
4	FELDA LAKA SELATAN	1477	1373	3	3	98	14	84	1371	16	3	87	1373				3	101
5	FELDA BATU LAPAN	1368	1330	13	3	22	5	17	1330	5	13	20	1330	1			13	24
6	PEKAN BARU CHANGLUN	3249	2249	771	186	43	15	28	2255	9	771	214	2251	3	1		771	223
7	PEKAN LAMA CHANGLUN	354	157	114	79	4	3	1	160		114	80	159				114	81
8	SINTOK	1987	1901	24	49	13	6	7	1903	4	24	56	1904		1		24	58
9	KAMPUNG DARAT	2063	1948	22	93	0			1945	3	22	93	1948				22	93
10	KUBANG PASU	921	895	14	5	7	3	4	896	2	14	9	895				14	12
11	GUAR NAPAI	571	486	11	2	72	7	65	484	9	11	67	486				11	74
12	HUSBA	908	717	59	120	12	3	9	716	4	59	129	717		1		59	131
13	KAMPUNG NAPOH	1598	1411	152	23	12	1	11	1408	4	152	34	1411				152	35
14	BINJAL	1390	1366	13	9	2		2	1360	6	13	11	1366				13	11
15	KAMPUNG BEMBAN	987	917	65	3	2	1	1	917	1	65	4	917				65	5
16	PULAU PISANG	1393	1342	33	18	0			1338	4	33	18	1342				33	18
17	PEKAN TUNJANG	1352	732	582	35	3	1	2	729	4	582	37	732				582	38
18	PULAU TIMBOL	1731	1635	90	2	4	2	2	1632	5	90	4	1635	1			90	5
19	PADANG LIMAU	1347	1246	92	6	3	1	2	1244	3	92	8	1246				92	9
20	PULAU NYIOR	1653	1516	123	8	6	3	3	1513	6	123	11	1517	1			123	12
21	KAMPUNG PULAU KETAM	900	841	56		3	3		840	4	56		841				56	3
22	GELONG RAMBAI	1171	1167	2	1	1		1	1164	3	2	2	1167				2	2
