kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BADAK	4	4			0			4				4					
2	KG BATU SAWAR	119	118			1		1	117	1		1	118					1
3	KG BENGEK	47	47			0			47				47					
4	KG KETAPI	6	6			0			6				6					
5	KG TANJUNG PANDAN	40	40			0			40				40					
6	KG JONGGOK	18	18			0			18				18					
7	KG TELUK SABAK	30	30			0			30				30					
8	KG PAYA GUNUNG	1	1			0			1				1					
9	KG. SERI TANJUNG	43	43			0			43				43					
10	KG DINGKIL	41	41			0			41				41					
11	KG TAMPING	27	27			0			27				27					
12	KG TANJUNG DANULANG	13	13			0			13				13					
13	KG KILANG	4	4			0			4				4					
14	KG PULAU PASIR MANDI	238	237	1		0			237		1		237				1	
