kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LDG LIAN HUAT BHG KELEMAK	19		3	16	0					3	16					3	16
2	RUM AWAM PENGKALAN	586	356	117	104	9	5	4	357	4	117	108	356	3			117	110
3	KG JELATANG	349	335	7	6	1		1	335		7	7	335				7	7
4	KG SERI PENGKALAN	549	406	45	98	0			404	2	45	98	406				45	98
5	QRS HAIWAN PENGKALAN	8	8			0			8				8					
6	LDG KUAN AIK PENGKALAN	10			10	0						10						10
7	QRS LPP PENGKALAN	8	8			0			8				8					
8	TMN SRI SUTERA	574	379	47	146	2	1	1	379	1	47	147	379	1			47	147
9	JLN KERETAPI LAMA	91	6		85	0			6			85	6					85
10	RUM. K/TANGAN SEK. MEN. TEK. DATUK MOHD. ZIN	1	1			0			1				1					
11	TMN. SAMARINDA	164	133	1	30	0			133		1	30	133				1	30
12	TMN SERI BAYU 2	206	203			3		3	203			3	203					3
13	TMN KASA HEIGHTS	80	64		16	0			64			16	64					16
14	TMN SERI BAYU 3	8	8			0			8				8					
15	TAMAN KASA HEIGHT NO.2	2	2			0			2				2					
