kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN SEROJA	107	105	1	1	0			105		1	1	105				1	1
2	KG MANDOI	90	89	1		0			89		1		89				1	
3	KG BELUKAR	50	48	2		0			48		2		48				2	
4	KG DUSUN	312	312			0			312				312					
5	BEREK GURU SEK MEN SIK	33	33			0			33				33					
6	KG BAKAR SAMPAH	70	69			1		1	68	1		1	69					1
7	TAMAN KENANGGA	85	82	2		1	1		83		2		82				2	1
8	TAMAN SRI ENGGANG	120	115	2	2	1	1		116		2	2	116				2	2
9	KUATERS SEK MEN AGAMA SIK	31	31			0			31				31					
10	KG BARU ZAINOL ABIDIN	35	35			0			35				35					
11	TAMAN ORKID	50	46	1	3	0			46		1	3	46				1	3
12	BEREK POLIS	111	110			1		1	110			1	110					1
702	IPD SIK	175	163	1	5	6	4	2	164	3	1	7	163		1		1	10
