kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEBIRIS	409	14	12		383	383		18	379	12		14	17	364	2	12	
2	JANGKAR	799	19	9		771	771		63	727	9		19	34	736	1	9	
3	SEBANDI	284	2	3		279	279		10	271	3		2	268	10	1	3	
4	TEMAGA	632	294	76		262	262		314	242	76		294	16	246		76	
5	STUNGKOR	555	16	34		505	505		22	499	34		16	12	493		34	
6	OPAR	975	4	22		949	949		18	935	22		4	13	933	3	22	
7	SERAYAN	741	23	127		591	591		50	564	127		23	45	544	2	127	
8	RUKAM	450	11	23		416	415	1	27	399	23	1	11	37	374	4	23	1
9	SEMBAWANG	458	1	288		169	169		5	165	288		1	18	151		288	
10	KANDAIE	332	11	11		310	310		32	289	11		11	51	255	4	11	
11	PASIR TENGAH	227	8	8		211	211		20	199	8		8	11	200		8	
12	SEDAING	98	3	3		92	92		9	86	3		3	11	81		3	
13	BIAWAK	395	15	3		377	374	3	27	362	3	3	15	25	349		3	3
14	SENIBONG	482	2	57		423	422	1	12	412	57	1	2	346	76		57	1
15	SEBAKO	560	1	11		548	547	1	12	536	11	1	1	20	526	1	11	1
16	RASO	157	2	2		153	153		2	153	2		2	2	150	1	2	
17	RASO II	237	2	7		228	228		3	227	7		2	7	221		7	
18	BOKAH	427	5	15		407	407		8	404	15		5	21	384	2	15	
19	STOM MUDA	285	1	28		256	256		3	254	28		1	4	251	1	28	
20	SELAMPIT	804	8	12		784	782	2	30	759	12	3	8	13	768	1	12	2
21	JUGAN	675	16	10		649	647	2	52	611	10	2	16	13	633	1	10	2
22	STENGGANG	1274	1	42		1231	1230	1	6	1225	42	1	1	47	1174	9	42	1
