kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI PETAI	519	516	1	1	1	1		515	2	1	1	516				1	2
2	GONG TINGGI	505	505			0			504	1			505					
3	GONG GUCHIL	213	212	1		0			212		1		212				1	
4	GONG DEPU	259	254	1		4		4	253	1	1	4	254				1	4
5	GONG PASIR	372	372			0			372				372					
6	GONG CHOKOH	335	334			1		1	333	1		1	334					1
7	GONG SEPULOH	131	131			0			130	1			131					
8	GONG CHENGAL	84	84			0			84				84					
9	GONG KEDING	175	175			0			175				175					
10	GONG KALA	504	500			4	1	3	500	1		3	500	1				3
