kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LORONG PANTAI	20	2	5		13	11	2	11	2	5	2	2				5	13
2	LORONG CHAN TECK	17		17		0					17						17	
3	LORONG DATO	12		11		1	1		1		11						11	1
4	LORONG HOI	15		11	1	3	3			3	11	1					11	4
5	LORONG LARUT	18		17		1	1			1	17						17	1
6	LORONG LITTLE	188		186		2	2		2		186						186	2
7	JALAN UTAMA	59	2	42		15	14	1	6	10	42	1	2				42	15
8	PEKAN KUDAT	1759	119	578	10	1052	943	109	631	431	578	119	120	2	2	1	578	1056
9	JALAN MISSION	246	2	128		116	107	9	48	61	128	9	2				128	116
10	KG AYER	645	122	6	2	515	483	32	552	53	6	34	122				6	517
