kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN SS 19/6A - SS 19/6T	1683	467	916	280	20	4	16	468	3	916	296	467	2			916	298
2	BLK A - BLK F JLN SS 19/7 A	226	130	7	87	2	1	1	131		7	88	131				7	88
3	JLN SS 19/7	15	4	6	5	0			4		6	5	4				6	5
4	JLN SS 19/7A	303	201	15	84	3	1	2	202		15	86	201				15	87
5	JLN SS 19/7F	2	1		1	0			1			1	1					1
6	JLN SS 19/8	2		2		0					2						2	
7	JLN SS 19/9A	1	1			0			1				1					
8	JLN SS 19/16	2	1	1		0			1		1		1				1	
9	JLN SS 19/19	3		3		0					3						3	
10	JLN SS 19/41A	1	1			0			1				1					
11	JLN SS 19/14	2	2			0			2				2					
