kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	MAJEDEE BAHRU	1499	1406	40	13	40	14	26	1404	16	40	39	1414	4			40	41
2	SULAIMAN MENTERI	3143	3001	6	10	126	26	100	3020	7	6	110	3018	3	2		6	114
3	SETANGGI	1657	1202	223	75	157	26	131	1217	11	223	206	1210	6	3		223	215
4	SENTOSA	5024	639	4281	72	31	13	18	644	8	4281	90	639	4	2		4281	97
5	SRI TEBRAU (1)	3372	454	2826	69	23	6	17	455	5	2826	86	455	2	1		2826	88
6	BAKAR BATU	5012	2867	1658	307	179	22	157	2877	12	1658	464	2870	6	2	2	1658	473
7	PELANGI	2369	430	1872	45	22	19	3	430	19	1872	48	431	6	1		1872	59
8	TAMAN MAJU JAYA	3346	367	2900	62	17	11	6	365	13	2900	68	367	2	4		2900	73
9	KAMPONG WADI HANA	2041	397	1179	381	84	3	81	393	7	1179	462	397	2	1		1179	462
10	BUKIT SENYUM	2734	1685	667	246	136	117	19	1714	88	667	265	1702	37	12	3	667	313
11	SRI PELANGI	3663	511	3032	97	23	11	12	513	9	3032	109	512	3	2	1	3032	113
12	STULANG	3148	917	2008	162	61	30	31	934	13	2008	193	918	6	3		2008	213
13	TAMAN SRI SETIA	1056	20	950	77	9	1	8	19	2	950	85	20				950	86
14	LUMBA KUDA	2633	704	1621	257	51	38	13	718	24	1621	270	712	5			1621	295
15	BUKIT CHAGAR	2047	1235	572	225	15	5	10	1238	2	572	235	1236	1	1	1	572	236
16	DESA MAJIDI	1601	1507	4	6	84	7	77	1509	5	4	83	1510	2	1		4	84
17	SRI TEBRAU (2)	1206	56	1130	14	6	4	2	55	5	1130	16	56				1130	20
