kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN PUTERI 2,4,5,6/ BDR PUTERI	729	37	639	46	7	5	2	39	3	639	48	39				639	51
2	JLN PUTERI 7	310	72	181	49	8	7	1	77	2	181	50	72		2		181	55
3	APT KENANGA	112	10	88	9	5	2	3	10	2	88	12	10				88	14
4	JLN PUTERI 8	743	9	686	45	3		3	9		686	48	9				686	48
5	JLN PUTERI 10	481	16	439	24	2	1	1	15	2	439	25	16	1			439	25
6	JLN PUTERI 11 & 12	725	11	693	18	3	2	1	12	1	693	19	11				693	21
7	APT (SRI PINANG, PERMATA SARI, SRI JATI, SRI CAMELIA, CASA PUTERI, SRI DAHLIA & SEMARAK)	805	200	416	158	31	18	13	210	8	416	171	201	3			416	185
8	QRS JKR / LLN / BT12	320	46	125	146	3	1	2	46	1	125	148	46				125	149
701	BALAI POLIS BDR PUTERI	4	4			0			2	2			4					
702	BALAI POLIS PUCHUNG	17	16			1	1		16	1			16	1				
801	PENGUNDI TIDAK HADIR	4	1	3		0			1		3		1				3	
