kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUALA JUASSEH	124	124			0			124				124					
2	PEKAN JUASSEH	395	255	120	14	6	2	4	257		120	18	255				120	20
3	RANCHANGAN RUMAH MURAH JUASSEH	344	227	71	42	4	1	3	226	2	71	45	227			1	71	45
4	DESA PERMAI JUASSEH	331	274	34	23	0			274		34	23	274				34	23
5	TMN SRI JUASSEH	78	59	13	4	2	2		60	1	13	4	60		1		13	4
6	RUMAH RAKYAT 3 JUASSEH	25	22		3	0			22			3	22					3
7	PEKAN BARU JUASSEH	49	16	33		0			16		33		16				33	
8	RUMAH RAKYAT JUASSEH 2	28	22	1	3	2		2	22		1	5	22				1	5
9	TMN PELANGI	37	32	4		1	1		33		4		32		1		4	
11	TAMAN HARMONI	9	8			1	1		9				8					1
801	PENGUNDI TIDAK HADIR	2	1	1		0			1		1		1				1	
