kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN HANG TUAH SS 7	306	5	299	2	0			5		299	2	5				299	2
2	JLN GAJAH BERANG SS 7	208		179	28	1		1			179	29					179	29
3	KG EMPAT	341	16	313	12	0			16		313	12	16				313	12
4	KG LIMA	79		72	4	3	1	2	1		72	6					72	7
5	LRG KESANG	59	3	55	1	0			3		55	1	3				55	1
6	JLN KUBU SS 7	231	5	218	8	0			5		218	8	5				218	8
7	QRS PEKERJA KUBU	14	2	7	4	1	1		3		7	4	2				7	5
8	LRG MARINGU	113		110	3	0					110	3					110	3
9	JLN TENGKERA SS 7	121	4	116	1	0			4		116	1	4				116	1
10	QRS JKR KUBU	9	1	5	3	0			1		5	3	1				5	3
12	JLN ONG KIM WEE	407	2	401	4	0			2		401	4	2				401	4
13	JLN ONG KEEN HONG	53		53		0					53						53	
14	RUM PANGSA MELATI	39		37	2	0					37	2					37	2
15	JLN TANG YEE BIEW	257	1	252	2	2		2		1	252	4	1				252	4
16	PLAZA MELAKA	6		6		0					6						6	
17	RUM PANGSA SERI KUBU	33	1	23	9	0			1		23	9	1				23	9
18	PANGSAPURI JAYMUDA	49	3	43	1	2	2		4	1	43	1	4		1		43	1
19	KG TIGA	2		2		0					2						2	
