kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN ISMAIL	1525	551	920	44	10	6	4	555	2	920	48	551	1			920	53
2	PARIT BETING	4767	1342	3267	137	21	9	12	1343	8	3267	149	1342	1	1		3267	156
3	SABAK AWOR	1558	620	911	24	3	1	2	617	4	911	26	620	1			911	26
4	PARIT TIRAM	2515	721	1750	35	9	2	7	721	2	1750	42	721				1750	44
5	BENTAYAN	1569	326	1219	21	3		3	326		1219	24	326				1219	24
6	PASAR	818	39	771	8	0			38	1	771	8	39				771	8
7	BANDAR TIMOR	1293	41	1247	5	0			41		1247	5	41				1247	5
8	JALAN DAUD TIMOR	3608	847	2665	81	15	2	13	844	5	2665	94	848		1		2665	94
9	JALAN DAUD BARAT	542	221	299	16	6	3	3	223	1	299	19	221			1	299	21
10	TAMAN ORKID	2415	439	1941	29	6	1	5	438	2	1941	34	439				1941	35
11	SUNGAI ABONG TENGAH	2411	481	1876	48	6	1	5	481	1	1876	53	481				1876	54
12	SUNGAI ABONG BARU	2781	734	1914	120	13	5	8	734	5	1914	128	734			3	1914	130
13	BANDAR BARAT	2054	147	1822	72	13	5	8	150	2	1822	80	147		3		1822	82
