kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KEMENDOR	1605	1030	504	54	17	2	15	1031	1	504	69	1030				504	71
2	SERI KESANG	676	438	25	209	4	1	3	439		25	212	438				25	213
3	KELUBI	1005	799	114	80	12	4	8	803		114	88	799				114	92
4	KG RIM	1815	922	482	407	4	1	3	922	1	482	410	922				482	411
5	BUKIT KATONG	756	20	401	333	2	2		19	3	401	333	20				401	335
6	LADANG DIAMOND	362	56	19	285	2		2	56		19	287	56				19	287
7	SIMPANG BEKOH	1957	1190	605	80	82	68	14	1205	53	605	94	1190				605	162
8	CHOHONG	691	658	31	1	1		1	658		31	2	658				31	2
9	CHINCHIN	2671	2189	259	208	15	3	12	2188	4	259	220	2189	2			259	221
10	SIMPANG KERAYONG	2151	1694	291	152	14	2	12	1692	4	291	164	1694				291	166
