kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BEREK POLIS BEMBAN	16	15		1	0			15			1	15					1
2	KG AYER PANAS	301	236	34	16	15		15	236		34	31	236				34	31
3	LDG NORA EE BEMBAN	2			2	0						2						2
4	LDG EE KONG GUAN	2	1		1	0			1			1	1					1
5	RUM AWAM BEMBAN (TMN DAMAI)	216	159	37	20	0			159		37	20	159				37	20
6	TMN MEGAH	237	89	99	49	0			88	1	99	49	89				99	49
7	BT 14 BEMBAN	44	8	20	16	0			8		20	16	8				20	16
8	IKS AYER PANAS BEMBAN	9	1	7	1	0			1		7	1	1				7	1
9	BANDAR JASIN BESTARI SEKSYEN 1	32	15	11	5	1		1	15		11	6	15				11	6
10	BANDAR JASIN BESTARI SEKSYEN 2	2	1	1		0			1		1		1				1	
701	BALAI POLIS BEMBAN	15	14			1	1		15				14					1
