kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
9	TEPUH	23111	22839	140	15	117	23	94	22835	27	140	109	22844	2	2		140	123
10	BULUH GADING	22528	22128	339	10	51	17	34	22107	38	339	44	22133	2			339	54
11	SEBERANG TAKIR	20607	20405	33	26	142	109	33	20330	184	33	59	20423	28	6	4	33	112
12	BUKIT TUNGGAL	17417	17064	268	24	61	17	44	17039	42	268	68	17065	4			268	80
