kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUALA KANGSAR ROAD	287	151	114	22	0			151		114	22	151				114	22
2	SIMPANG NEW VILLAGE	391	1	371	19	0			1		371	19	1				371	19
3	TAMAN DAMAI	804	414	86	299	5	3	2	417		86	301	414				86	304
4	JALAN TAIPING	3	1	1	1	0			1		1	1	1				1	1
5	BATU 4 KUALA KANGSAR RD	69	60	6	3	0			60		6	3	60				6	3
6	TAMAN AOR RIA	7	1	2	4	0			1		2	4	1				2	4
7	TAMAN RIA	602	248	235	119	0			247	1	235	119	248				235	119
8	TMN DAMAI 2	21	20			1		1	20			1	20					1
9	SIMPANG NEW VILLAGE	1279	16	1230	33	0			16		1230	33	16				1230	33
10	TAMAN BEAUTY	46	2	39	5	0			2		39	5	2				39	5
11	MARKET SQUARE SIMPANG	8		8		0					8						8	
12	TAMAN SIMPANG JAYA	31		26	5	0					26	5					26	5
13	BATU 3 KUALA KANGSAR RD	1	1			0			1				1					
14	KUALA KANGSAR RD	100	69	28	3	0			68	1	28	3	69				28	3
15	TMN SIMPANG BARU	4		4		0					4						4	
