kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TANJONG EMBANG	938	863	63		12	12		870	5	63		863	5	7		63	
2	MUARA TEBAS	1142	1043	77		22	22		1063	2	77		1043	9	13		77	
3	GEOBILT	613	594	7		12	12		604	2	7		594	6	6		7	
4	BAKO	2383	2230	106		46	44	2	2249	25	106	2	2230	23	18	3	106	2
5	SEJINGKAT	1442	1175	133		134	133	1	1202	106	133	1	1175	95	35	3	133	1
6	SENARI	545	532	5		8	7	1	538	1	5	1	532	5	2		5	1
7	TANJONG BAKO	508	486	8		14	14		499	1	8		486	11	3		8	
8	PINGGAN JAYA	594	574	6		14	14		584	4	6		574	6	6	2	6	
9	TABUAN MELAYU	4286	4106	66		114	109	5	4174	41	66	5	4106	65	43	1	66	5
10	MUARA TABUAN	524	50	419		55	49	6	53	46	419	6	50	25	23	1	419	6
11	TABUAN HULU	1562	1298	161		103	102	1	1337	63	161	1	1298	55	47		161	1
