kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG SUNGAI ARA	4404	2846	1352	177	29	8	21	2846	8	1352	198	2848	1		1	1352	202
2	TAMAN DESA ARA	6579	2608	3263	653	55	25	30	2618	15	3263	683	2608	4	2	2	3263	700
3	SUNGAI TIRAM	1882	1203	563	104	12	5	7	1208		563	111	1204				563	115
4	SUNGAI KLUANG	1613	1226	220	113	54	53	1	1244	35	220	114	1228	19	13		220	133
5	KAMPONG NARAN	1693	325	1286	77	5	3	2	325	3	1286	79	325		2		1286	80
6	PERMATANG DAMAR LAUT	5302	3259	1522	482	39	15	24	3272	2	1522	506	3260	2			1522	518
7	BATU MAUNG	4743	1486	2628	585	44	29	15	1505	10	2628	600	1487	3	2		2628	623
8	TAMAN SRI BAYAN	2618	1799	525	161	133	122	11	1799	122	525	172	1801	46	24		525	222
9	TAMAN BUKIT GEDUNG	5120	2927	1226	920	47	14	33	2933	8	1226	953	2929	1	1		1226	963
10	TELUK TEMPOYAK	1256	981	256	16	3		3	980	1	256	19	981				256	19
