kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SRI DESA	381	357	16	1	7		7	355	2	16	8	357				16	8
2	RANCANGAN FELDA AYER HITAM	1612	1554	34	15	9	2	7	1553	3	34	22	1555	1			34	22
3	SRI LALANG	1226	807	278	131	10	4	6	806	5	278	137	807	1			278	140
4	PEKAN MACHAP	1177	430	727	17	3	1	2	431		727	19	430	1			727	19
5	MACHAP	2370	2192	129	18	31	2	29	2190	4	129	47	2193	1			129	47
6	KAMPONG ULU BENUT	1763	1694	31	26	12	3	9	1696	1	31	35	1694	1			31	37
7	BANDAR SIMPANG RENGGAM UTARA	3527	718	2515	271	23	4	19	717	5	2515	290	718				2515	294
8	BANDAR SIMPANG RENGGAM TIMOR	2618	1266	1129	190	33	10	23	1268	8	1129	213	1268	2			1129	219
9	SIMPANG RENGGAM	4467	2084	1792	554	37	7	30	2084	7	1792	584	2085	1	1		1792	588
10	FELCRA SIMPANG RENGGAM	695	617	36	24	18		18	616	1	36	42	617				36	42
11	JALAN BENUT	2242	2170	23	3	46	3	43	2170	3	23	46	2171				23	48
12	LADANG NENAS	2078	1528	479	20	51	1	50	1528	1	479	70	1529				479	70
