kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN UJONG PASIR PANTAI	875	54	742	53	26	1	25	53	2	742	78	54	1			742	78
2	JLN PULAU	38		30	4	4		4			30	8					30	8
3	JLN SEA VIEW GARDEN	506	3	487	10	6		6	3		487	16	3				487	16
4	JLN NAM YANG GARDEN	330	6	296	12	16	1	15	6	1	296	27	6	1			296	27
5	JLN YONG PAK KHIAN	186	1	162	17	6		6	1		162	23	1				162	23
6	TMN AMAN	486	10	430	23	23	1	22	10	1	430	45	10				430	46
7	LRG 5 UJONG PASIR	21		21		0					21						21	
8	TMN NAM SENG	24		19	5	0					19	5					19	5
9	JLN LEW HEE KONG	78		66	9	3		3			66	12					66	12
10	TMN RUM PANGSA TERATAI	47	1	42	2	2		2	1		42	4	1				42	4
11	LRG 7 UJONG PASIR	11	2	6		3		3	2		6	3	2				6	3
12	PANGSAPURI CARINA	15	1	12	1	1		1	1		12	2	1				12	2
13	TMN HILIR	593	6	528	29	30		30	6		528	59	6				528	59
801	PENGUNDI TIDAK HADIR	2		2		0					2						2	
