kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PAYA TERUBONG MUKIM 14	1851	12	1794	42	3	1	2	12	1	1794	44	12				1794	45
2	SUNGAI DONDANG	9739	582	7653	1456	48	15	33	586	11	7653	1489	582		6		7653	1498
3	PAYA TERUBONG MUKIM 13	6733	346	6216	159	12	2	10	346	2	6216	169	346				6216	171
4	TAMAN PAYA TERUBONG	2657	170	2099	374	14	7	7	172	5	2099	381	171				2099	387
5	RELAU	7653	624	6245	720	64	32	32	632	24	6245	752	626	4	1	4	6245	773
6	DESA BAIDURI	4010	433	2984	570	23	8	15	437	4	2984	585	434	1	1	1	2984	589
7	DESA INTAN	1916	98	1562	243	13	3	10	98	3	1562	253	98	1			1562	255
8	SEMARAK API 1	3179	41	2359	770	9	1	8	41	1	2359	778	41	1			2359	778
9	JLN SEMARAK API	2785	75	2226	472	12	1	11	75	1	2226	483	75				2226	484
10	BUKIT AWANA	2163	84	1795	279	5	1	4	85		1795	283	85				1795	283
11	TERUBONG JAYA	4055	287	3038	714	16	5	11	290	2	3038	725	287	1			3038	729
