kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SG PINANG BANDAR	82	69	10	3	0			69		10	3	69				10	3
2	JLN GOPENG	19	1	18		0			1		18		1				18	
3	JLN BIDOR	25		20	4	1		1			20	5					20	5
4	JLN GOH HOCK HUAT KAW 18 KIRI	515	9	484	22	0			9		484	22	9				484	22
5	JLN HARPER	584	13	567	4	0			12	1	567	4	13				567	4
6	JLN NANAS	266	9	242	12	3	1	2	9	1	242	14	9				242	15
7	JLN SENA	20		20		0					20						20	
8	JLN RAJA HASSAN	206	8	189	9	0			8		189	9	8				189	9
9	LRG PASAR	14	1	13		0			1		13		1				13	
10	JLN PASAR	137	8	119	7	3	3		11		119	7	8				119	10
11	JLN TAIPING	231	9	221		1	1		10		221		9				221	1
12	JLN PAPAYA	7	1	5	1	0			1		5	1	1				5	1
13	JLN POS BAHRU	41	4	35	2	0			4		35	2	4				35	2
14	LEBUH TAPAH	24	2	21		1	1		3		21		2				21	1
15	JLN TAPAH	43	1	38	3	1	1		2		38	3	1				38	4
16	LRG TAPAH	65	4	59	2	0			3	1	59	2	4				59	2
17	LEBUH GOPENG	9		7	1	1		1			7	2					7	2
18	LRG GOPENG	28	1	27		0			1		27		1				27	
19	JLN TEMOH	24		24		0					24						24	
