kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	GETANG	1080	1078		1	1		1	1076	2		2	1078					2
2	PASIR TINGGI	1056	1052			4		4	1051	1		4	1052					4
3	SUNGAI ULAR	1343	1340			3		3	1338	2		3	1340					3
4	TANGGUL	1109	1102	6		1	1		1101	2	6		1102	1			6	
5	BANDAR KUALA BERANG	1920	1805	101	7	7	1	6	1802	4	101	13	1806				101	13
6	BUKIT TOK BAT	1709	1687	15		7	5	2	1689	3	15	2	1687	1			15	6
7	TELAGA	2605	2596	2		7	6	1	2600	2	2	1	2596	4			2	3
8	TANJUNG PUTAT	825	823	1		1		1	821	2	1	1	823				1	1
9	LANGGAR	2021	2018	1		2	1	1	2014	5	1	1	2018				1	2
10	KAMPUNG BULUH	1825	1823			2	1	1	1820	4		1	1823					2
11	TAPU	764	758			6	2	4	759	1		4	758		1			5
12	SUNGAI PETAI	779	760	3	2	14	12	2	760	12	3	4	761	1	2		3	12
13	TAJIN	812	808			4	1	3	807	2		3	808					4
