kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BATU KURAP	214	35	170	9	0			33	2	170	9	35				170	9
2	KUATERS KTM	96	84	5	7	0			82	2	5	7	84				5	7
3	KANTIN KTM	1			1	0						1						1
4	JLN BARRY	29	6	16	7	0			6		16	7	6				16	7
5	KG SG BATUNG	1		1		0					1						1	
6	LOKO SHED	1			1	0						1						1
7	RUMAH PANGSA	10	8		1	1		1	8			2	8					2
8	KG DESA JERAM BATU	78	42	29	6	1	1		42	1	29	6	42				29	7
9	JLN MAT KILAU	9	6	3		0			6		3		6				3	
10	KAW KELAB SUKAN KTM	2	2			0			2				2					
