kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG GELAM	1995	1964	21	6	4	2	2	1961	5	21	8	1964		1		21	9
2	ALOR MELINTANG	1485	1389	90		6	2	4	1387	4	90	4	1389				90	6
3	TITI HAJI IDRIS	1141	1085	50		6	1	5	1084	2	50	5	1085				50	6
4	TOK SIBIL	1877	1828	43	3	3	1	2	1828	1	43	5	1828				43	6
5	ALOR BINJAL	1298	1203	84		11		11	1202	1	84	11	1203				84	11
6	TOK KELING	1756	1748	6	1	1		1	1742	6	6	2	1748				6	2
7	LAHAR BUDI	870	758	108		4	3	1	759	2	108	1	760				108	2
8	ALOR MENGKUDU	1966	1837	108	10	11	5	6	1837	5	108	16	1837	1			108	20
9	TAMAN SAGA	3634	1430	2058	119	27	5	22	1429	6	2058	141	1430				2058	146
10	TAMAN SULTAN ABDUL HALIM	2099	1175	766	140	18	4	14	1178	1	766	154	1177				766	156
11	JALAN LANGGAR	432	171	200	55	6		6	168	3	200	61	171				200	61
12	KAMPUNG TANJONG BENDAHARA	2261	1577	373	281	30	3	27	1573	7	373	308	1579	1			373	308
13	KERIANG PULAU	2172	1847	299	21	5	1	4	1843	5	299	25	1847				299	26
14	SELARONG	2920	1855	1004	47	14	4	10	1853	6	1004	57	1856				1004	60
15	TANDOP	1226	950	241	30	5	1	4	949	2	241	34	950	1			241	34
