kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	HULU TIRAM BURUK	2354	1742	589	10	13	2	11	1739	5	589	21	1743	1			589	21
2	HULU TIRAM BURUK UTARA	854	847		4	3	1	2	847	1		6	847					7
3	BATANG BERJUNTAI SATU	1756	1163	64	517	12	2	10	1162	3	64	527	1163		1		64	528
4	LADANG MARY	385	23	18	344	0			21	2	18	344	23				18	344
5	SUNGAI TINGGI	669	146	39	482	2		2	144	2	39	484	146				39	484
6	BATANG BERJUNTAI UTARA	1136	461	97	576	2	1	1	461	1	97	577	461	1			97	577
7	KAMPUNG RAJA MUSA	1014	729	42	232	11		11	728	1	42	243	729				42	243
8	LADANG RAJA MUSA	709	45	1	661	2		2	43	2	1	663	45				1	663
9	KAMPUNG BAHARU TIRAM BURUK	832	4	826	2	0			4		826	2	4				826	2
10	PARIT SERONG	1007	947	47	4	9	1	8	946	2	47	12	947				47	13
11	SUNGAI GULANG - GULANG	2054	1576	422	45	11	3	8	1575	4	422	53	1576	1			422	55
12	HUJUNG PERMATANG	753	736	4		13	1	12	735	2	4	12	736				4	13
13	BELIMBING	1552	1123	107	237	85	1	84	1124		107	321	1123				107	322
14	PERMATANG	1446	869	502	70	5		5	867	2	502	75	869				502	75
15	PASIR PENAMBANG	2354	474	1707	145	28	1	27	472	3	1707	172	474		1		1707	172
16	SUNGAI YU	1660	1450	63	126	21	5	16	1450	5	63	142	1450				63	147
17	SUNGAI TERAP	1174	797	192	184	1	1		797	1	192	184	797				192	185
18	SAWAH SEMPADAN	1356	1349	2		5		5	1345	4	2	5	1349				2	5
19	KAMPUNG LUBUK JAYA	88	86			2		2	86			2	86					2
