kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BANDAR MELAWATI	1156	596	341	185	34	12	22	602	6	341	207	598	4	1		341	212
2	KELANG GATE	1480	1307	38	17	118	5	113	1305	7	38	130	1308	3			38	131
3	TAMAN MELAWATI	5143	3484	1131	442	86	17	69	3490	11	1131	511	3488	4			1131	520
4	KEMENSAH	1614	1201	135	102	176	40	136	1208	33	135	238	1203				135	276
5	HULU KELANG	4080	3232	294	155	399	25	374	3239	18	294	529	3235	6	1	1	294	543
6	TAMAN PERMATA	3935	3190	413	257	75	18	57	3202	6	413	314	3193	4	2	1	413	322
7	KERAMAT TENGAH AU 4	2301	2253	2	15	31	5	26	2256	2	2	41	2254	1			2	44
8	AU3 RUMAH TERES	2535	2480	6	7	42	8	34	2487	1	6	41	2480	2	1		6	46
9	SRI KERAMAT AU 2A	3805	3731	8	11	55	22	33	3738	15	8	44	3733	1	1		8	62
10	KERAMAT AU 1	4480	4191	99	89	101	24	77	4207	8	99	166	4196	3	1		99	181
11	KERAMAT PANGSA	1907	1831	6	13	57	5	52	1831	5	6	65	1831	1			6	69
12	MELAWATI JALAN F & H	3813	2492	960	305	56	12	44	2495	9	960	349	2494		2		960	357
13	LEMBAH KERAMAT AU 5C	2975	2919	12	12	32	5	27	2919	5	12	39	2920	1			12	42
14	DESA KERAMAT AU 2B & AU 2C	906	872	10		24	8	16	877	3	10	16	873	2	1		10	20
15	LEMBAH KERAMAT AU 5D	1276	1253	1	5	17		17	1251	2	1	22	1253				1	22
16	KERAMAT AU 1B	1217	1170	3	2	42	5	37	1173	2	3	39	1171				3	43
17	AU3 RUMAH PANGSA	1549	1505	3	7	34	7	27	1510	2	3	34	1505	2			3	39
18	MELAWATI JALAN G.E.C	1993	1239	563	167	24	8	16	1245	2	563	183	1242	1	1		563	186
19	ENGGANG UTARA	2477	2389	13	20	55	4	51	2387	6	13	71	2391				13	73
20	ENGGANG SELATAN	2829	2387	161	162	119	6	113	2384	9	161	275	2388		1		161	279
