kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN SERAYA 9B	2	1	1		0			1		1		1				1	
2	TMN MAWAR	240	96	114	29	1		1	96		114	30	96				114	30
3	JLN MAWAR 2	70	42	19	9	0			42		19	9	42				19	9
4	JLN MAWAR 4	23	12	9	2	0			12		9	2	12				9	2
5	JLN MAWAR 7	29	26	1	1	1	1		27		1	1	26				1	2
6	JLN MAWAR 10C	6	4	2		0			4		2		4				2	
7	JLN MAWAR 10D	3	2			1		1	2			1	2					1
8	JLN MAWAR 13	35	16	19		0			16		19		16				19	
9	JLN MAWAR 15	12	3	7	2	0			3		7	2	3				7	2
10	JLN MAWAR 17	60	28	24	7	1		1	28		24	8	28				24	8
11	JLN MAWAR 19	65	22	36	7	0			22		36	7	22				36	7
12	JLN BUNGA CEMPAKA 5A TMN MAWAR	40	20	17		3		3	20		17	3	20				17	3
13	JLN BUNGA CEMPAKA 10A TMN MAWAR	3	3			0			3				3					
14	JLN BUNGA CEMPAKA 10B TMN MAWAR	35	17	5	13	0			17		5	13	17				5	13
15	JLN BUNGA CEMPAKA 10C TMN MAWAR	30	23	4	1	2		2	23		4	3	23				4	3
16	JLN MAWAR 5	12	5	6	1	0			5		6	1	5				6	1
17	JLN MAWAR 8A	21	6	15		0			6		15		6				15	
18	JLN MAWAR 8B	20	15	5		0			15		5		15				5	
19	JLN MAWAR 11	37	12	20	5	0			12		20	5	12				20	5
20	JLN MAWAR 19A	35	27	4	4	0			27		4	4	27				4	4
21	JLN BUNGA MELOR	14	6	6	2	0			6		6	2	6				6	2
22	JLN BUNGA MELOR 5	1	1			0			1				1					
24	JLN BUNGA MELOR 11A	16	11	4	1	0			11		4	1	11				4	1
25	JLN BUNGA MELOR 15	41	33	6	2	0			33		6	2	33				6	2
26	JLN BUNGA CEMPAKA	11	4	7		0			4		7		4				7	
27	TMN BUKIT PANDAN	54	8	40	6	0			8		40	6	8				40	6
28	JLN BP 1 TMN BKT PANDAN	26	2	22	2	0			2		22	2	2				22	2
29	TMN MESTIKA	30	3	18	8	1	1		4		18	8	3				18	9
30	TMN MASTIKA	28	7	13	8	0			7		13	8	7				13	8
31	PANDAN BISTARI /MONTE BAYU	73	16	49	8	0			16		49	8	16				49	8
32	P/PURI NUSA KURNIA TMN BKT PANDAN	38	15	12	10	1	1		16		12	10	15				12	11
