kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TEMOH STESYEN	670	572	86	9	3		3	569	3	86	12	572				86	12
2	SUNGAI LESONG	1498	1243	142	91	22	11	11	1245	9	142	102	1243		1		142	112
3	KAMPONG SUNGAI KURONG	768	561	82	43	82	80	2	561	80	82	45	561	1			82	124
4	SUNGAI KEROH	1195	494	564	13	124	124		499	118	564	14	494	2			564	135
5	KAMPONG BATU MESJID	684	649	18	12	5		5	648	1	18	17	649				18	17
6	KAMPONG BATU TIGA	1610	1142	130	271	67	37	30	1150	29	130	301	1142	2			130	336
7	BANIR	190	158	17	12	3	1	2	159		17	14	158				17	15
8	BANIR UTARA	401	56	202	142	1	1		55	2	202	142	56				202	143
9	AYER KUNING	1816	791	667	346	12	1	11	791	1	667	357	791	1			667	357
10	AYER KUNING SELATAN	993	56	825	106	6	1	5	57		825	111	56				825	112
11	TANJONG KERAMAT	946	938	2	2	4	3	1	938	3	2	3	938	1			2	5
12	CHANGKAT PETAI	1646	1239	32	325	50	3	47	1240	2	32	372	1239				32	375
13	TAPAH ROAD TIMOR	659	603	22	29	5	3	2	605	1	22	31	604	1			22	32
14	TAPAH ROAD UTARA	1904	1025	455	368	56	12	44	1030	7	455	412	1025				455	424
15	KAMPONG RAYA	337	188	101	47	1		1	188		101	48	188				101	48
16	PEKAN GETAH	1062	535	248	141	138	138		540	133	248	141	535				248	279
17	KAMPONG SIMPANG TIGA	5336	2601	510	950	1275	1258	17	3040	819	510	967	2602	7	3	1	510	2213
18	KAMPONG RAHMAT	849	302	40	499	8		8	301	1	40	507	302				40	507
19	JERAM MENGKUANG	607	532	10	62	3	3		534	1	10	62	533	1			10	63
20	KAMPONG COLDSTREAM	1366	4	1360	2	0			3	1	1360	2	4				1360	2
