kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PARIT BILAL	5469	2576	2809	32	52	7	45	2573	10	2809	77	2576		1	2	2809	81
2	LINAU	1235	1058	164	3	10	2	8	1060		164	11	1059				164	12
3	BAKAU CHONDONG	3441	1869	1526	21	25	3	22	1868	4	1526	43	1869	1			1526	45
4	BUKIT PASIR	2572	328	2195	40	9	1	8	327	2	2195	48	328		1		2195	48
5	BAKAU CHONDONG BARAT	4335	490	3770	65	10	3	7	489	4	3770	72	490	1			3770	74
6	KAMPONG KENANGAN DATO` ONN	3576	1576	1893	96	11	4	7	1577	3	1893	103	1576	2			1893	105
7	GUNONG SOGA	5076	1913	2957	170	36	8	28	1918	3	2957	198	1914	2	1		2957	202
8	KAMPONG MERDEKA TIMOR	1052	471	491	87	3		3	469	2	491	90	471				491	90
9	KAMPONG MERDEKA BARAT	1201	171	991	39	0			170	1	991	39	171				991	39
10	JALAN ZABEDAH BARAT	1521	239	1243	26	13	3	10	236	6	1243	36	239		3		1243	36
11	JALAN ABU BAKAR	1596	200	1360	27	9		9	200		1360	36	200				1360	36
12	JALAN ZABEDAH TIMOR	2412	895	1350	90	76	56	20	913	38	1350	110	897	11	3	3	1350	147
13	SIMPANG RANTAI	1185	342	734	101	8	1	7	339	4	734	108	342				734	109
14	BENTARA LUAR	4255	1588	2554	99	14	5	9	1592	1	2554	108	1588		1		2554	112
15	BUKIT BENDERA	2553	1039	1425	56	33	4	29	1039	4	1425	85	1041				1425	87
16	TAMAN SOGA	4795	1731	2929	112	23	12	11	1735	8	2929	123	1732		2	3	2929	129
17	KAMPUNG ISTANA	1037	879	148	3	7	2	5	877	4	148	8	880	1			148	8
18	TAMAN MURNI	2439	1078	1301	50	9	2	7	1076	4	1301	57	1078				1301	59
