kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA BELARA	1179	1176		1	2	2		1176	2		1	1178					1
2	GEMURUH	1560	1548	1		11	3	8	1548	3	1	8	1548				1	11
3	BUKIT GUNTUNG	1944	1939			5	2	3	1937	4		3	1939					5
4	TEPUH	3462	3440	14	2	6	3	3	3439	4	14	5	3441	1			14	6
5	PADANG AIR	2074	1965	47	3	59	3	56	1961	7	47	59	1965	1			47	61
6	TOK JIRING	3093	3069	14	1	9	1	8	3067	3	14	9	3069				14	10
7	PADANG NANAS	2185	2168	8	2	7	3	4	2169	2	8	6	2169		2		8	6
8	TAMAN PERUMAHAN GONG BADAK	2255	2239	5		11	3	8	2241	1	5	8	2240				5	10
9	LEREK	1955	1953			2	2		1955				1953					2
10	GONG DATUK	1912	1904	5	1	2	1	1	1905		5	2	1904				5	3
11	WAKAF TEMBESU	1492	1438	46	5	3		3	1437	1	46	8	1438				46	8
