kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG SAT	294	293			1		1	293			1	293					1
2	KAMPUNG GUSAI	185	184			1	1		181	4			184					1
3	KAMPUNG BANTAL	535	399	1	1	134	133	1	473	59	1	2	399				1	135
4	KAMPUNG MAT DALING	343	338			5	1	4	333	6		4	338					5
5	KAMPUNG PAGI	260	238			22	22		237	23			238					22
6	FELDA SUNGAI RETANG	2173	2145		22	6	5	1	2144	6		23	2145					28
7	FELDA PADANG PIOL	3133	3017	3	49	64	59	5	3022	54	3	54	3018		1		3	111
8	KAMPUNG GAJAH MATI	601	585	3		13	2	11	585	2	3	11	585				3	13
9	PULAU MANSUK	698	692	2		4		4	689	3	2	4	692				2	4
10	JERANTUT FERI	1291	1137	38	7	109	98	11	1167	68	38	18	1137				38	116
11	TANAH ROM	276	272	3		1		1	271	1	3	1	272				3	1
12	TEH	1365	1330	8	19	8	4	4	1328	6	8	23	1330	2			8	25
13	KUALA TEMBELING	1135	1071	37	10	17	8	9	1065	14	37	19	1071				37	27
14	PASIR DURIAN	409	406			3	2	1	407	1		1	406			1		2
15	KAMPUNG CHEBONG	805	800	1	1	3		3	795	5	1	4	800				1	4
16	KAMPUNG MERTING	734	456			278	274	4	465	265		4	456					278
17	KUALA TAHAN	960	954	1		5	5		955	4	1		954		1		1	4
