kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN PASAR	2915	100	2669	134	12	6	6	104	2	2669	140	100				2669	146
2	JALAN SAN PENG	4259	1186	1961	1075	37	19	18	1201	4	1961	1093	1186		2		1961	1110
3	RUMAH PANGSA LOKE YEW	3684	839	2111	702	31	15	16	846	8	2111	718	840	3		1	2111	728
4	JALAN LOKE YEW	2583	44	2422	87	30	20	10	60	4	2422	97	45		1		2422	115
5	KAMPUNG LOKE YEW	2201	39	2046	86	30	16	14	54	1	2046	100	39				2046	116
6	JALAN SUNGAI BESI	2947	596	2017	301	33	21	12	608	9	2017	313	596	2	1		2017	331
7	JALAN CHAN SOW LIN	2302	20	2129	140	13	9	4	25	4	2129	144	20		1		2129	152
8	PUDU HUJUNG	1217	254	880	55	28	25	3	270	9	880	58	255	4	1	1	880	76
9	JALAN CHERAS	1111	242	490	368	11	5	6	243	4	490	374	242				490	379
10	PUDU ULU	2996	427	2312	219	38	31	7	438	20	2312	226	427	4	4		2312	249
11	TAMAN MIHARJA	5076	497	4337	190	52	36	16	513	20	4337	206	499	4		1	4337	235
12	BATU 3 - 4 JALAN CHERAS	1358	38	1270	49	1		1	37	1	1270	50	38				1270	50
13	TAMAN SHAMELIN PERKASA	3855	691	2621	495	48	17	31	704	4	2621	526	692	1			2621	541
14	KAMPUNG CHERAS BATU 4	3136	303	2699	114	20	8	12	306	5	2699	126	304	1			2699	132
15	BUKIT A CHERAS BARU	2885	956	1813	75	41	9	32	958	7	1813	107	957		2		1813	113
16	CHERAS BARU	4048	351	3496	187	14	3	11	352	2	3496	198	351	1			3496	200
17	TAMAN CHERAS	5119	55	4912	126	26	9	17	59	5	4912	143	56	1	1		4912	149
18	TAMAN MIDAH KANAN	5801	145	5522	111	23	12	11	150	7	5522	122	147	1			5522	131
19	TAMAN MIDAH KIRI	3712	151	3410	122	29	10	19	158	3	3410	141	154		1		3410	147
20	TAMAN MUTIARA BARAT	2637	26	2495	105	11	4	7	27	3	2495	112	26		1		2495	115
21	TAMAN SEGAR	6386	322	5811	209	44	20	24	334	8	5811	233	322	2	2	2	5811	247
22	TAYNTON VIEW	3211	73	2770	312	56	2	54	71	4	2770	366	73				2770	368
23	TAMAN CONNAUGHT UTARA	2842	60	2711	60	11	3	8	59	4	2711	68	60	1			2711	70
24	TAMAN CONNAUGHT SELATAN	2538	26	2455	51	6	2	4	25	3	2455	55	26	1			2455	56
