kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN CHINCHIN	187	105	80	2	0			104	1	80	2	105				80	2
2	BEREK POLIS CHINCHIN	17	17			0			17				17					
3	KG CHINCHIN	796	752	35	7	2	1	1	752	1	35	8	752	1			35	8
4	LDG KEMPAS NORTH DEVON	74	12	31	28	3	1	2	12	1	31	30	12				31	31
5	LDG KEMPAS NORTH DEVON BHG 4	70	4	26	40	0			4		26	40	4				26	40
6	LDG KEMPAS NORTH DEVON BHG 5	7	2	4	1	0			2		4	1	2				4	1
7	KG CHENDERAH	331	326	3		2		2	326		3	2	326				3	2
8	KG KUMPAI	74	73			1		1	73			1	73					1
9	SLK SIMPANG MK CHINCHIN	120	119			1		1	118	1		1	119					1
10	LDG KEMPAS NORTH DEVON BHG 6	36	5	6	24	1		1	5		6	25	5				6	25
11	RUM AWAM CHENDERAH	395	258	47	89	1	1		259		47	89	258	1			47	89
12	LOMBONG TIMAH	17		17		0					17						17	
13	RUM AWAM CHINCHIN (TMN KENANGAN)	94	76	6	12	0			76		6	12	76				6	12
14	SLK LOJI AYER	181	181			0			181				181					
16	TMN. SERI CHIN- CHIN	251	241	4	2	4		4	241		4	6	241				4	6
17	TMN. LIPAT KAJANG PERDANA	16	13		3	0			13			3	13					3
701	BALAI POLIS CHINCHIN	5	5			0			5				5					
