kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG MADSIANG	295	24	15		256	253	3	36	241	15	3	24	3	1		15	252
2	KG POGUNON	443	6	20	3	414	409	5	15	400	20	8	6	2			20	415
3	KG SARAPUNG	278		6		272	255	17	14	241	6	17					6	272
4	KG INOBONG	1065	20	68	6	971	962	9	56	926	68	15	20	2		2	68	973
5	KG SADANGON MADSIANG	17	1	2		14	14		1	14	2		1				2	14
6	KG KOLOPIS	899	12	45	1	841	830	11	23	819	45	12	12	1			45	841
7	KG TOMUI	8		1		7	7			7	1						1	7
8	KG KIPOUVO	151		8		143	143		4	139	8			2			8	141
9	KG PAGANSAKAN	71		6		65	65		1	64	6						6	65
10	KG TINDAI	119	1	5		113	111	2	4	108	5	2	1				5	113
11	KG GANTUNG	2				2	2			2								2
12	KG PUKAKON	35				35	33	2		33		2						35
13	KG TAKAD	52		4		48	48		1	47	4						4	48
14	KG TOMPOSIK	35		1		34	34			34	1						1	34
15	KG PINOUNSUK	52	1	12		39	39			40	12		1	1			12	38
16	KG TULUNG	76	1	15		60	57	3	2	56	15	3	1	1			15	59
17	KG TUUNON	53	1		1	51	50	1	2	49		2	1					52
18	KG PUTATON	216		3	2	211	208	3	3	205	3	5		1			3	212
19	KG KIBAMBANGAN	52		1		51	48	3		48	1	3					1	51
20	TAMAN VISTA SERI KIRANAU	44	1	7		36	33	3	15	19	7	3	1				7	36
