kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG BAHARU SUNGAI BULOH SEKOLAH	3278	292	2681	271	34	29	5	289	32	2681	276	295	10	3	2	2681	287
2	RRI SUNGAI BULOH	1668	761	23	870	14	2	12	761	2	23	882	761				23	884
3	PINGGIRAN SUBANG	2378	1624	445	251	58	22	36	1640	6	445	287	1627	4	1	1	445	300
4	TAMAN SUBANG BARU	2790	2048	208	501	33	17	16	2054	11	208	517	2048	3	2		208	529
5	KAMPUNG MELAYU SUBANG	3438	3128	162	85	63	17	46	3141	4	162	131	3130	1	1	1	162	143
6	SUBANG PERDANA	2997	2168	461	286	82	54	28	2214	8	461	314	2172	5	1		461	358
7	KOTA DAMANSARA SEKSYEN 4 DAN 5	5905	2812	2599	333	161	50	111	2848	14	2599	444	2819	3	2	2	2599	480
8	LTSSAAS SUBANG	847	343	10	474	20	11	9	347	7	10	483	343	4	1	1	10	488
9	KAMPUNG BAHARU SUBANG	3179	172	2774	176	57	45	12	186	31	2774	188	176	21	6		2774	202
10	KOTA DAMANSARA SEKSYEN 7	4167	3238	257	586	86	60	26	3292	6	257	612	3241	5			257	664
11	KAMPUNG BAHARU SUNGAI BULOH DEWAN	2028	154	1400	461	13	3	10	154	3	1400	471	154		3		1400	471
12	JALAN MERBAU KAMPUNG MELAYU SUBANG	2399	1884	18	432	65	27	38	1905	6	18	470	1887	4	2		18	488
13	MUTIARA SUBANG	5054	3411	1057	435	151	84	67	3466	29	1057	502	3422	10	7	4	1057	554
14	KOTA DAMANSARA SEKSYEN 6	3799	2711	403	593	92	48	44	2749	10	403	637	2718	5	2		403	671
15	KOTA DAMANSARA SEKSYEN 8 DAN 9	2468	1682	495	216	75	51	24	1727	6	495	240	1683	4	3		495	283
16	KOTA DAMANSARA SEKSYEN 10 DAN 11	2204	1402	535	174	93	35	58	1429	8	535	232	1405	1	5		535	258
17	KEM SUNGAI BULOH	1839	1563	2	29	245	228	17	1557	234	2	46	1568	96	44	3	2	126
