kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TENGHILAN	2542	93	35		2414	2397	17	1044	1446	35	17	93	1	1	1	35	2411
2	RANI	1495	25	5		1465	1453	12	63	1415	5	12	25				5	1465
3	RUNGUS	636	3			633	630	3	22	611		3	3	1				632
4	RENGALIS	1092	14	5	4	1069	1064	5	125	953	5	9	14			1	5	1072
5	TOPOKON	986	22	12	7	945	931	14	250	703	12	21	22	4	1	4	12	943
6	SAWAH	1871	116	32	4	1719	1668	51	983	801	32	55	116	3			32	1720
7	TUARAN BANDAR	2474	225	825	29	1395	1330	65	765	790	825	94	232	12	3	3	825	1399
8	MARABAHAI	1783	106	242	3	1432	1398	34	509	995	242	37	107	14		1	242	1419
9	TAMPARULI	3150	67	715	7	2361	2327	34	599	1795	715	41	67	18	2	3	715	2345
10	MENGKALADOI	2224	41	270		1913	1884	29	378	1547	270	29	42	12	1		270	1899
11	GAYARATAU	583	3	1		579	578	1	15	566	1	1	3	8			1	571
