kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BT 13 1/2 JLN SENGGARANG	141	135	1		5		5	135		1	5	135				1	5
2	PEKAN SENGGARANG	125	38	87		0			37	1	87		38				87	
3	JALAN ISMAIL	203	22	180		1		1	20	2	180	1	22				180	1
4	JALAN SEKOLAH CHINA	11	2	9		0			2		9		2				9	
5	JALAN TANGKI AYER	90	55	33	2	0			55		33	2	55				33	2
6	JALAN PT. KEMANG	49	9	40		0			9		40		9				40	
7	JALAN MALAYSIA	31		31		0					31						31	
8	JALAN NELAYAN	46	19	12		15	2	13	20	1	12	13	19				12	15
9	TMN. SRI RAYA	57	52	4		1	1		53		4		52				4	1
10	TMN. SRI SENGGARANG	143	46	97		0			46		97		46				97	
