kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG SEMBAYONG	82	81			1		1	81			1	81					1
2	PEKAN SEDILI BESAR	255	218	30	5	2	1	1	219		30	6	219				30	6
3	KAMPONG BUKIT	196	192	4		0			191	1	4		192				4	
4	KG TENGAH	272	256	12	1	3		3	255	1	12	4	256				12	4
5	JLN HAJI MD LAZIM	125	106	17	1	1		1	106		17	2	106				17	2
6	KG TANJONG SEDILI BESAR	320	277	40		3		3	275	2	40	3	277				40	3
7	KG TELOK NYIREH	71	70			1		1	70			1	70					1
8	KG NELAYAN	39	38			1		1	38			1	38					1
9	JLN HARMONI TMN SEDILI	6	5			1	1		6				6					
10	KAMPUNG TEMALAH	3	2			1		1	2			1	2					1
