kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TASIK PERDANA	7787	6324	438	444	579	538	41	6278	584	438	485	6380	116	45	13	438	793
2	BUKIT TRAVERS	3242	2138	305	589	210	155	55	2207	86	305	644	2157	30	9	4	305	737
3	JALAN MAAROF	3550	692	1617	1057	184	11	173	692	11	1617	1230	697	1		1	1617	1234
4	BUKIT BANGSAR	5451	3590	295	1480	86	24	62	3605	9	295	1542	3591	2	3		295	1560
5	BANGSAR BARU	5780	1018	3390	1142	230	33	197	1021	30	3390	1339	1022	7	6		3390	1355
6	TAMAN LUCKY	3215	613	1593	861	148	21	127	622	12	1593	988	615	4	4	1	1593	998
7	KAWASAN UNIVERSITI	866	623	149	74	20	12	8	632	3	149	82	624		1	1	149	91
8	PANTAI BAHARU	3110	1445	604	921	140	82	58	1465	62	604	979	1454	13	11	2	604	1026
9	BUKIT KERINCHI	5127	4590	235	230	72	38	34	4609	19	235	264	4593	8	1	1	235	289
10	KAMPUNG HAJI ABDULLAH HUKUM	3638	2999	44	544	51	23	28	3015	7	44	572	3002	3	2		44	587
11	KAMPUNG PANTAI HALT	5139	3881	115	1013	130	37	93	3911	7	115	1106	3884	7	1		115	1132
12	TAMAN BUKIT ANGKASA	8689	7410	60	979	240	67	173	7458	19	60	1152	7414	6	4	1	60	1204
13	PANTAI HILL PARK	4144	3124	442	455	123	63	60	3161	26	442	515	3136	8	9	1	442	548
14	PANTAI DALAM	5027	3955	198	664	209	22	187	3965	12	198	851	3961	3	2	1	198	861
15	KAMPUNG PASIR	2697	2304	173	157	63	7	56	2302	9	173	213	2304	2			173	218
16	PETALING SELATAN	3377	2232	641	323	181	107	74	2307	32	641	397	2240	9	7	1	641	479
17	TAMAN SRI SENTOSA UTARA	4040	990	2057	859	134	42	92	1018	14	2057	951	991	4	3	1	2057	984
18	TAMAN SRI SENTOSA SELATAN	5467	1108	2805	1471	83	36	47	1129	15	2805	1518	1108	6	4		2805	1544
