kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BT KECHIL MK 1	73	20	53		0			20		53		20				53	
2	BT. KECHIL SG. PINANG	107	54	52	1	0			53	1	52	1	54				52	1
3	BT SUNGAI RUSA MK 3	43	22	21		0			22		21		22				21	
4	BT.TELOK BAHANG MK 1	62	56	4	2	0			56		4	2	56				4	2
5	BT.TELOK BAHANG MK 2	37	32	3	2	0			32		3	2	32				3	2
6	BT.SG.PINANG MK 1	12	1	11		0			1		11		1				11	
7	BT.SG.PINANG MK 2	28		28		0					28						28	
8	BT.SG.PINANG MK 3	32	6	26		0			6		26		6				26	
9	SG PINANG MK 1	58	12	44	2	0			12		44	2	12				44	2
10	SG PINANG MK 2	71	2	69		0			2		69		2				69	
11	SG.PINANG MK 3	553	361	183	8	1	1		362		183	8	361			1	183	8
12	SG PINANG MK A	1289	1119	163	4	3	2	1	1120	1	163	5	1119	2			163	5
13	SG PINANG VILL AREA MK A	100	67	33		0			66	1	33		67				33	
14	SG PINANG VILL AREA MK 3	72	39	32	1	0			39		32	1	39				32	1
15	PBA QRTS SG PINANG	2	2			0			2				2					
