kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	NABAWAN	5285	141	54		5090	5061	29	1163	4039	54	29	141	25	1	8	54	5056
2	PANDEWAN	932	10	6		916	912	4	93	829	6	4	10	5			6	911
3	PONONTOMON	393	4			389	389		8	385			4					389
4	SALIU	198	18			180	180		13	185			18					180
5	SABINAIT	512	22			490	490		63	449			22	1				489
6	SAPULOT	998	20	11		967	960	7	72	908	11	7	20	6			11	961
7	TATALUAN	588	11	1		576	576		21	566	1		11				1	576
8	SALIKU	273	5	1		267	267		10	262	1		5	1			1	266
9	LONGONGON	960	19			941	938	3	113	844		3	19		1			940
10	PENSIANGAN	462	11	1		450	450		46	415	1		11				1	450
11	SIBANGALI	280	3			277	277		29	251			3					277
12	POHON BATU	370	15			355	355		26	344			15					355
13	SALINATAN	240	3			237	237		11	229			3					237
14	BABALITAN	558	12			546	546		30	528			12	1		1		544
15	SALILIRAN	207	10			197	197		14	193			10					197
