kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BEREK POLIS JASIN	36	33	1	1	1	1		34		1	1	33				1	2
2	LDG AYER PANAS BHG HOME	71	1	32	38	0			1		32	38	1				32	38
3	LDG JASIN	63	2	4	57	0			2		4	57	2				4	57
4	BT 15-17 JLN MELAKA / JASIN	128	12	53	62	1	1		12	1	53	62	12				53	63
5	TMN MAJU	2969	1400	807	749	13	7	6	1402	5	807	755	1401	2			807	759
6	TMN SERI MERBAU	178	72	35	70	1	1		73		35	70	72				35	71
7	TMN MAJU 11	55	33	8	14	0			33		8	14	33				8	14
8	TMN MAJU FASA 4	63	29	9	25	0			29		9	25	29				9	25
9	PERUMAHAN POLIS BT 16	177	164	3	8	2	2		166		3	8	164	1	1		3	8
10	TMN. MERBAU JAYA	97	66	6	23	2		2	66		6	25	66				6	25
11	TMN DESA SERI MERBAU	76	47	3	26	0			47		3	26	47				3	26
12	TMN SERI INDAH	22	8		14	0			8			14	8					14
13	TMN MERBAU PERDANA	19	14	1	4	0			14		1	4	14				1	4
14	TMN MERBAU LESTARI	13	4	3	6	0			4		3	6	4				3	6
15	KG BARU INDIA	6			6	0						6						6
702	IPD JASIN	321	290	5	16	10	8	2	288	10	5	18	292	1	1		5	22
