kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	MARKET	2352	76	2184		92	46	46	71	51	2184	46	76	16	27	3	2184	46
2	BAZAAR	2372	11	2340		21	17	4	9	19	2340	4	11	10	5	2	2340	4
3	PADUNGAN	1794	14	1733		47	45	2	16	43	1733	2	14	18	20	7	1733	2
4	ABELL	2313	52	2218		43	42	1	47	47	2218	1	52	20	20	2	2218	1
5	DESHON	3151	23	3063		65	56	9	23	56	3063	9	23	29	25	2	3063	9
6	SEKAMA	1090	79	969		42	39	3	78	40	969	3	79	19	19	1	969	3
7	BUKIT TUAN	1784	53	1648		83	59	24	54	58	1648	24	53	28	26	5	1648	24
8	KINYANG	636	66	503		67	46	21	67	45	503	21	66	19	24	3	503	21
9	ELLIS	1224	213	950		61	47	14	215	45	950	14	213	28	18	1	950	14
10	BAN HOCK	1901	21	1788		92	70	22	25	66	1788	22	21	34	36		1788	22
11	LUMBA KUDA	876	288	560		28	24	4	289	23	560	4	288	15	9		560	4
12	CENTRAL	891	84	784		23	17	6	80	21	784	6	84	9	8		784	6
13	PETANAK	1573	7	1529		37	36	1	4	39	1529	1	7	14	20	2	1529	1
