kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEK 1 - SEK 3 BUKIT MAHKOTA	514	462	18	20	14	7	7	469		18	27	464				18	32
2	SEK 4 - SEK 6 BKT MAHKOTA	1324	1274	9	26	15	4	11	1278		9	37	1275				9	40
3	SEK 7 - 9 BKT MAHKOTA	20	19		1	0			19			1	19					1
4	P/PURI NURI SEK 4 BKT MAHKOTA	26	24		2	0			24			2	24					2
5	SEK 1 - SEK 3 BDR SERI PUTRA	1238	1154	38	27	19	7	12	1159	2	38	39	1156				38	44
6	SEK 4 - SEK 6 BDR SERI PUTRA	532	494	5	26	7	4	3	498		5	29	495				5	32
7	SEK 7 - SEK 8 BDR SERI PUTRA	324	309	2	5	8	5	3	314		2	8	310	2			2	10
8	VISTA SERI PUTRA	187	163	6	12	6	3	3	166		6	15	163			2	6	16
9	QRTS KISDAR	4	3		1	0			3			1	3					1
10	TMN IMPIAN PUTRA	448	436	2	6	4	2	2	437	1	2	8	436		1		2	9
11	P/PURI SERI MELATI SEK. 3 BDR SERI PUTRA	105	90	1	9	5	4	1	94		1	10	90		1	1	1	12
12	P/PURI SERI DAHLIA (A - ...) SEK. 4 BDR SERI PUTRA	105	94	1	5	5	1	4	95		1	9	94				1	10
13	P/PURI SERI MAWAR (A - ...) SEK. 4 BDR SERI PUTRA	109	99	1	7	2	2		101		1	7	99				1	9
701	BALAI POLIS BANGI	44	35	2	2	5	5		35	5	2	2	35	1			2	6
801	PENGUNDI TIDAK HADIR	5	5			0			5				5					
