kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU SATU/TMN LUMUT PERMAI	53	37	5	11	0			36	1	5	11	37				5	11
2	JALAN SULTAN IDRIS SHAH	166	43	96	27	0			43		96	27	43				96	27
3	JALAN MUSTAFFA AL BAKRI	18	15		3	0			15			3	15					3
4	RUMAH KERAJAAN	8	8			0			8				8					
5	JLN RAJA MUDA MUSA	89	13	65	11	0			13		65	11	13				65	11
6	TAMAN BUKIT MAJU	68	34	26	7	1	1		34	1	26	7	34				26	8
7	JLN ISKANDAR SHAH	96	54	11	31	0			53	1	11	31	54				11	31
8	PANGKOR ROAD/ JLN PEGAWAI	5	3		2	0			3			2	3					2
9	POLICE COMPOUND	9	9			0			9				9					
10	RAVINE NO 5 LUMUT	5	1	3	1	0			1		3	1	1				3	1
11	JALAN TITI PANJANG	339	74	254	11	0			74		254	11	74				254	11
12	JLN SULTAN YUSUF IZZUDDIN	12	10		2	0			10			2	10					2
13	HOSPITAL QUARTERS	35	19	2	14	0			18	1	2	14	19				2	14
14	JLN RAJA SHAHRIMAN/JLN NAKHODA MOHD TAIB	14	11	1	1	1	1		11	1	1	1	11				1	2
15	BUKIT LUMUT	1		1		0					1						1	
16	JALAN PANGLIMA RAJA ALI	2	2			0			2				2					
17	KUARTERS KASTAM	6	4		2	0			4			2	4					2
18	TMN BUKIT MAJU II	4	4			0			4				4					
701	BALAI POLIS LUMUT	53	48		3	2	2		49	1		3	48	1	1			3
