kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BUANOG	115	1			114	113	1	11	103		1	1					114
2	KG GUOMON	118				118	118		1	117								118
3	KG MATUNGGONG	793	15	17		761	755	6	62	708	17	6	15	1			17	760
4	KG SINUSUKAN	26				26	26			26								26
5	KG TIMBAGAN	53		1		52	52			52	1						1	52
6	KG MOMPILIS	199	2	1		196	196		5	193	1		2				1	196
7	KG TANAH MERAH	154	7			147	133	14	129	11		14	8					146
8	KG BODU	101				101	101		3	98								101
9	KG MOLONG KOLONG	89	1	1		87	87		3	85	1		1				1	87
10	KG PONIKUAN	142	4			138	138		6	136			4					138
11	KG TOPOROI	137	2			135	133	2	4	131		2	2					135
12	KG PAKU	10				10	10			10								10
13	KG KOPUNADAN	12				12	12			12								12
