kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JOHORE FARMS PLANTATION	2	2			0			2				2					
2	KG SUNGEI DANGA	610	586	6		18	5	13	588	3	6	13	587		1		6	16
3	KG BAKAR BATU	139	95	4		40	39	1	116	18	4	1	95	1			4	39
4	SG TEMUN	103	9	2		92	91	1	24	76	2	1	9		3		2	89
5	KG ORANG ASLI SG DANGA	74	8	1		65	65		17	56	1		8	1	1		1	63
6	TAMAN D UTAMA	199	49	105	42	3	1	2	50		105	44	50				105	44
7	TMN BAIDURI	71	17	32	21	1		1	17		32	22	17				32	22
8	TMN LAGUNA	117	41	62	14	0			41		62	14	41				62	14
9	TAMAN PERMATA	18	8	9	1	0			8		9	1	8				9	1
10	LADANG SUNGAI DANGA	15	13	2		0			13		2		13				2	
