kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG TALANG	1951	536	1046	360	9	1	8	536	1	1046	368	536				1046	369
2	JALAN DATO SAGOR	1068	356	499	199	14	2	12	355	3	499	211	356				499	213
3	JALAN KANGSAR	1905	849	813	229	14	11	3	847	13	813	232	849	3	1		813	239
4	KAMPONG PAJAK POTONG	226	5	207	14	0			4	1	207	14	5				207	14
5	BUKIT RESIDENT	2277	1215	836	209	17	9	8	1219	5	836	217	1219	1	1		836	220
6	BUKIT CHANDAN	3042	2853	95	86	8	3	5	2852	4	95	91	2854				95	93
7	JALAN DATOH	449	93	305	50	1		1	93		305	51	93				305	51
8	KAMPONG SAYONG LEMBAH	2167	2154	2	6	5	2	3	2156		2	9	2155				2	10
9	BENDANG KERING	1017	931	1	1	84	82	2	1012	1	1	3	931	2			1	83
10	MENORA	1194	1190	1	1	2	1	1	1189	2	1	2	1190				1	3
11	SENGGANG	799	778	2	7	12	9	3	786	1	2	10	779				2	18
12	SEBERANG MANONG	319	300		19	0			300			19	300					19
13	BEKOR	897	572	2	7	316	316		604	283	2	8	574				2	321
