kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
32	SERI DELIMA	25232	5473	16534	3031	194	22	172	5479	16	16534	3203	5474	1	6	3	16534	3214
33	AIR ITAM	19622	4257	13136	2127	102	23	79	4263	17	13136	2206	4259	5	2		13136	2220
34	PAYA TERUBONG	46741	2752	37971	5799	219	76	143	2774	54	37971	5942	2757	8	8	5	37971	5992
