kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG PADANG	2966	2311	301	320	34	9	25	2313	7	301	345	2312	1			301	352
2	RTP BUKIT GOH	651	643	5	1	2	2		644	1	5	1	644				5	2
3	BUKIT ISTANA	2644	2173	286	164	21	8	13	2171	10	286	177	2175	1			286	182
4	SEMAMBU	6110	3003	2229	788	90	74	16	3019	58	2229	804	3010	17	4	2	2229	848
5	BUKIT SEKILAU	6329	2321	3565	415	28	13	15	2324	10	3565	430	2323	3	1	1	3565	436
6	INDERA MAHKOTA 1	3280	2238	710	317	15	6	9	2231	13	710	326	2238	1		1	710	330
7	BUKIT UBI	654	262	313	68	11	3	8	261	4	313	76	262				313	79
8	BUKIT SETONGKOL	4913	1759	2453	640	60	8	52	1752	15	2453	692	1759	2		1	2453	697
9	TAMAN LKNP	1661	1119	425	107	10	6	4	1120	5	425	111	1120				425	116
10	CHENDERAWASIH	4479	3184	891	381	23	8	15	3176	16	891	396	3185			1	891	402
11	INDERA MAHKOTA 2	4800	3806	744	214	36	16	20	3812	10	744	234	3808	3	1		744	244
