kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN ASTON	456	2	434	20	0			2		434	20	2				434	20
2	POLIS BARRACKS BM	27	19	5	3	0			19		5	3	19				5	3
3	LRG CHAPEL	3		3		0					3						3	
4	CROSS STREET MK 10	31		29	2	0					29	2					29	2
5	KAMPONG ASTON	1772	4	1715	50	3	2	1	3	3	1715	51	4		1		1715	52
6	KAMPONG KOVIL	342	13	268	61	0			13		268	61	13				268	61
7	JLN DATUK OOH CHOOI CHENG	242	1	229	12	0			1		229	12	1				229	12
8	JLN KULIM	104	4	83	17	0			4		83	17	4				83	17
9	ASRAMA JURURAWAT	15	14		1	0			14			1	14					1
10	KOMPLEKS BKT MERTAJAM	7	1	5	1	0			1		5	1	1				5	1
11	TAMAN USAHANIAGA	118	15	82	19	2		2	15		82	21	15				82	21
715	CAWANGAN TRAFIK SEBERANG PERAI TENGAH	22	18	1	3	0			18		1	3	18				1	3
