kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAWASAN BALAI POLIS KETEREH	40	40			0			40				40					
2	KEDAI KETEREH	1812	1723	80	1	8	2	6	1721	4	80	7	1724		1		80	7
3	TEBAKANG KETEREH	150	150			0			150				150					
4	PANGKAL KUANG	260	259		1	0			258	1		1	259					1
5	DENDANG	1339	1334	5		0			1333	1	5		1334				5	
7	TAMAN BENTARA JAYA	29	29			0			29				29					
8	TAMAN DENDANG	20	18			2	2		20				19					1
9	TAMAN TEN	2	2			0			2				2					
10	TAMAN TUAN WOOK	6	6			0			6				6					
11	PONDOK HJ HASSAN	136	135			1		1	135			1	135					1
12	TAMAN BINJAI MANIS	123	121			2		2	121			2	121					2
13	TAMAN HAJI ALI	154	153			1	1		154				153					1
14	KG BINJAI MANIS	66	66			0			66				66					
15	TAMAN MAJLIS DAERAH KETEREH	62	61	1		0			61		1		61				1	
701	BALAI POLIS KETEREH	14	14			0			14				14					
801	PENGUNDI TIDAK HADIR	3	3			0			3				3					
