kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN KERANJI	297	49	209	30	9		9	49		209	39	49				209	39
2	JALAN RU	61	3	53	4	1		1	3		53	5	3				53	5
3	JALAN SAGA	23	3	18		2		2	3		18	2	3				18	2
4	JLN ARA	113	5	102	3	3		3	5		102	6	5				102	6
5	JLN JELUTONG	202	16	182	4	0			16		182	4	16				182	4
6	JALAN BALAU	50	6	44		0			6		44		6				44	
7	JLN BALAU 1	51	5	46		0			5		46		5				46	
8	JALAN BALAU 2	2	2			0			2				2					
9	JALAN NYIREH	40	3	35		2		2	3		35	2	3				35	2
10	JLN TERENTANG	82	6	71	4	1		1	6		71	5	6				71	5
11	JLN TERENTANG 1	35		34	1	0					34	1					34	1
12	JALAN BELINJAU	47		41	2	4		4			41	6					41	6
13	JALAN BENTANGAU	14	1	11	2	0			1		11	2	1				11	2
14	JLN RUSA	463	5	444	12	2	2		5	2	444	12	5	1			444	13
15	JLN RUSA 1	83	5	73	5	0			5		73	5	5				73	5
16	JLN RUSA 2	20		19		1		1			19	1					19	1
17	JLN RUSA 3	63	2	61		0			2		61		2				61	
18	JLN RUSA 4	88	14	67	6	1	1		15		67	6	14				67	7
19	JLN RUSA 5	78	2	69	6	1	1		3		69	6	2				69	7
20	JLN RUSA 6	162	11	141	9	1		1	11		141	10	11				141	10
21	JLN RUSA 7	198	11	174	13	0			11		174	13	11				174	13
