kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG PENGIRAN	139	47		2	90	75	15	117	5		17	48			1		90
2	JALAN SIPITANG MESAPOL	18	3	6		9	9		9	3	6		3				6	9
3	KG BUANG SAYANG	359	54			305	302	3	351	5		3	54					305
4	KG GURUH GURUH	567	179	2	3	383	372	11	546	5	2	14	179	4	1	1	2	380
5	KG MENANGAH	395	38	3		354	347	7	382	3	3	7	39	3			3	350
6	PEKAN SIPITANG	1015	130	190	13	682	648	34	457	321	190	47	130	14	3	9	190	669
7	KG LUMUT	158	39			119	108	11	146	1		11	39					119
8	KG MASJID	40	6	1	1	32	32		37	1	1	1	6		1		1	32
9	TAMAN MUHIBBAH	23	1	4		18	18		10	9	4		1				4	18
10	KG MUHIBBAH	29	4			25	23	2	15	12		2	4	1				24
11	HOSPITAL SIPITANG	21	2	1		18	17	1	14	5	1	1	2				1	18
12	KG PASIR	100	26	1	1	72	68	4	94		1	5	26			1	1	72
