kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
28	BERCHAM	36116	4909	26632	4437	135	58	77	4928	39	26632	4514	4912	9	8	2	26632	4550
29	KEPAYANG	20864	3501	14235	2974	154	47	107	3502	46	14235	3081	3502	12	7	1	14235	3107
30	BUNTONG	27894	1400	12703	13628	163	27	136	1398	29	12703	13764	1401	6	1	3	12703	13780
