kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SIJANGKANG UTARA	3004	2903	24	28	49	6	43	2901	8	24	71	2903	1			24	76
2	SIJANGKANG DALAM UTARA	3449	3180	27	150	92	6	86	3178	8	27	236	3181	2			27	239
3	SIJANGKANG DALAM SELATAN	1528	1424	14	50	40	4	36	1425	3	14	86	1426				14	88
4	SIJANGKANG SELATAN	2959	2873	12	27	47	10	37	2868	15	12	64	2874	2	1		12	70
5	BATU 9 KEBUN BAHARU	3591	3268	96	146	81	26	55	3277	17	96	201	3268	3	2		96	222
6	TELUK 1	3016	1420	864	716	16	7	9	1419	8	864	725	1420			1	864	731
7	LADANG CAREY BARAT	825	76	13	669	67	65	2	80	61	13	671	76				13	736
8	LADANG CAREY SELATAN	366	35	6	318	7	4	3	36	3	6	321	36				6	324
9	LADANG CAREY TIMUR	585	69	6	503	7	4	3	72	1	6	506	69				6	510
10	TELUK 2	2312	1187	385	712	28	17	11	1196	8	385	723	1188	1	1	2	385	735
11	SUNGAI BUMBUN	796	189	5	47	555	545	10	269	465	5	57	189				5	602
12	BATU 10 KEBUN BAHARU	3145	2948	109	46	42	13	29	2953	8	109	75	2949	1	1		109	85
13	SIJANGKANG JAYA	2960	2515	57	372	16	8	8	2511	12	57	380	2516	1	1	1	57	384
14	TAMAN PANGLIMA	1846	500	480	837	29	13	16	511	2	480	853	502	1	1		480	862
15	BUKIT KEMANDUL	432	5	4	2	421	421		98	328	4	2	5				4	423
16	SERI CHEEDING	2117	1345	394	195	183	175	8	1368	152	394	203	1345	1			394	377
17	BUKIT CHEEDING (A)	624	39	41	213	331	329	2	82	286	41	215	39				41	544
18	BANDAR SAUJANA PUTRA	2001	1595	138	209	59	39	20	1628	6	138	229	1601	2	1		138	259
19	KAMPUNG JENJARUM	3899	3143	420	305	31	12	19	3152	3	420	324	3143		1		420	335
