kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SS 7	168	157	5	5	1		1	156	1	5	6	157				5	6
2	SS 7/1 - SS 7/13	1373	891	196	251	35	13	22	900	4	196	273	892	2	2	1	196	280
3	SS 7/14 - SS 7/30	1424	851	408	138	27	8	19	852	7	408	157	855	1		1	408	159
4	TMN SRI KELANA	39	23	9	7	0			23		9	7	23				9	7
5	TMN KELANA INDAH	53	23	23	4	3	2	1	25		23	5	25				23	5
6	KELANA PUTRI CONDO	286	37	209	28	12	4	8	38	3	209	36	37				209	40
7	SHANG VILLA CONDO	154	41	92	20	1		1	41		92	21	41				92	21
8	KELANA D PUTRA	187	22	145	15	5	4	1	23	3	145	16	23			1	145	18
9	KELANA BREM TOWER	1	1			0			1				1					
10	TIARA KELANA KONDO	109	30	50	22	7	2	5	31	1	50	27	30				50	29
11	KONDO KELANA MAHKOTA	192	29	150	12	1	1		29	1	150	12	29				150	13
12	KONDO STERLING	131	20	106	5	0			20		106	5	20				106	5
801	PENGUNDI TIDAK HADIR	5	5			0			5				5					
