kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	MUTIARA RINI	5719	2309	2404	910	96	54	42	2338	25	2404	952	2314	24	7	1	2404	969
2	KANGKAR PULAI	3164	452	2459	244	9	5	4	454	3	2459	248	453	4			2459	248
3	PERTANIAN	3814	1997	1070	692	55	32	23	2011	18	1070	715	1998	7	10		1070	729
4	KEBANGSAAN	4618	2034	1832	695	56	22	34	2041	15	1832	729	2039	4	4	1	1832	737
5	LIMA KEDAI	2478	1244	956	249	29	16	13	1248	12	956	262	1246	9			956	267
6	GELANG PATAH UTARA	4082	2933	700	58	391	336	55	3118	151	700	113	2937	7	7	1	700	430
7	KAMPONG PULAI	539	509	7	7	16	5	11	512	2	7	18	511				7	21
8	SUNGAI MELAYU	840	649	167	14	10	2	8	646	5	167	22	649				167	24
9	TEBING RUNTOH	232	227	2		3	2	1	225	4	2	1	227		2		2	1
10	KAMPONG PENDAS	240	222	14	2	2	1	1	222	1	14	3	222				14	4
11	GELANG PATAH SELATAN	1608	298	1265	38	7	4	3	294	8	1265	41	299	2			1265	42
12	TIRAM DUKU	1874	1796	20	20	38	9	29	1798	7	20	49	1796	1		1	20	56
13	TANJONG KUPANG	880	828	27	2	23	17	6	833	12	27	8	829	5	2	3	27	14
14	KAMPONG POK BESAR	449	429	13	2	5	1	4	429	1	13	6	429				13	7
15	TANJONG ADANG	1384	1328	36	2	18	4	14	1330	2	36	16	1329	1			36	18
16	PENYIARAN	3060	1133	1274	630	23	9	14	1138	4	1274	644	1134	1	3		1274	648
17	KEMULIAAN	4632	1242	2541	809	40	16	24	1249	9	2541	833	1244	4	3		2541	840
18	PERUBATAN	2620	1176	802	612	30	6	24	1178	4	802	636	1177	1	2		802	638
19	PULAI INDAH	5417	3848	671	789	109	38	71	3876	10	671	860	3854	11	1		671	880
20	PULAI UTAMA	3108	746	1696	614	52	29	23	757	18	1696	637	749	10	4	2	1696	647
21	SRI PULAI PERDANA	2104	1146	670	262	26	16	10	1153	9	670	272	1151	2	1		670	280
22	PULAI	2171	1380	420	322	49	28	21	1386	22	420	343	1384	15	3		420	349
23	SRI PULAI	4145	2221	1417	486	21	11	10	2226	6	1417	496	2221	5			1417	502
24	TERATAI	2663	1511	600	532	20	7	13	1515	3	600	545	1512	2	1		600	548
25	NUSA PERINTIS	5530	2528	2163	710	129	77	52	2554	51	2163	762	2537	18	7	1	2163	804
