kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
55	PASIR BEDAMAR	31439	4799	22139	4387	114	19	95	4780	38	22139	4482	4803	6		1	22139	4490
56	CHANGKAT JONG	35048	21991	4522	8136	399	186	213	21972	205	4522	8349	21995	9	7	2	4522	8513
