kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JENALIK	954	950	1		3	2	1	951	1	1	1	950	1			1	2
2	EMPANGAN CHENDEROH	222	112	7	103	0			112		7	103	112				7	103
3	SAUK	1336	1057	109	169	1	1		1058		109	169	1058				109	169
4	SAUK UTARA	687	21	573	93	0			21		573	93	21				573	93
5	KAMPONG SETERUS	565	395	10	157	3	2	1	396	1	10	158	396				10	159
6	BENDANG SELINSING	306	304		1	1		1	304			2	304					2
7	CHEGAR GALAH	774	748	9	13	4		4	748		9	17	748				9	17
8	KAMPONG CHEH	807	804			3	1	2	804	1		2	805					2
9	KAMPONG CHUAR	782	756	2	21	3	2	1	758		2	22	756				2	24
10	KATI	650	522	109	17	2		2	520	2	109	19	522				109	19
11	BERALA	848	842	3	1	2		2	841	1	3	3	842				3	3
12	LUBOK CHAPIN	456	400	48	7	1	1		400	1	48	7	400				48	8
13	CHANGKAT JAMBU	654	519	75	59	1		1	515	4	75	60	519				75	60
14	LIMAN KATI	1202	98	985	118	1		1	97	1	985	119	98				985	119
15	BELURU	1610	1605		3	2		2	1602	3		5	1605					5
16	KAMPONG JAMUAN	1022	1010	2	5	5	4	1	1014		2	6	1013	1			2	6
17	KOTA LAMA KIRI	1545	1501	30	4	10	3	7	1503	1	30	11	1503				30	12
