kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BANTING	890	39	4		847	832	15	845	26	4	15	39	31		5	4	811
2	SINDUMIN	1365	86	77	2	1200	1184	16	1002	268	77	18	87	34		42	77	1125
3	MARINTAMAN	459	191	33		235	207	28	357	41	33	28	191	8		3	33	224
4	BANDAR SIPITANG	2864	529	208	20	2107	2019	88	2178	370	208	108	531	22	5	12	208	2086
5	MESAPOL	2396	289	258	9	1840	1792	48	1937	144	258	57	292	10		14	258	1822
6	USUK	1036	99	66		871	864	7	858	105	66	7	99	1		2	66	868
7	ULU SIPITANG	841	58	15		768	758	10	800	16	15	10	58	3	4	10	15	751
8	PANTAI	2325	123	41	3	2158	2122	36	1376	869	41	39	124	62	1	52	41	2045
9	MELAMAM	831	13	18		800	790	10	112	691	18	10	13	27		22	18	751
10	MENDOLONG	599	6	5		588	571	17	31	546	5	17	6	12	1	3	5	572
11	KELANGSAT	608	7	3	1	597	583	14	23	567	3	15	7	6		14	3	578
12	BOLE	174	3	1		170	170		4	169	1		3			1	1	169
13	MELIGAN	527	4		2	521	518	3	10	512		5	4	1		2		520
14	LONG PASIA	404	1			403	398	5	15	384		5	1	1		12		390
15	IBURU	227	2			225	222	3	5	219		3	2			2		223
16	TANJUNG PAGAR	1155	245	45	9	856	824	32	842	227	45	41	252	16	3	4	45	835
17	KUALA MUAYA	172	5	3		164	159	5	12	152	3	5	5			2	3	162
