kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PANTAI REMIS	3046	142	2841	60	3	1	2	141	2	2841	62	142				2841	63
2	TAMAN BINTANG	2767	183	2367	216	1		1	180	3	2367	217	183				2367	217
3	KAMPONG INDAH	2561	947	1522	82	10	3	7	947	3	1522	89	947	1			1522	91
4	KAMPONG SUNGAI BATU	2847	866	1867	112	2	1	1	864	3	1867	113	866				1867	114
5	LADANG SEGARI	1603	716	746	136	5	3	2	719		746	138	716	1			746	140
6	SEGARI	579	136	331	111	1	1		136	1	331	111	136		1		331	111
7	CHANGKAT KERUING	3195	414	2035	746	0			414		2035	746	414				2035	746
8	LADANG CASHWOOD	738	10	18	709	1		1	10		18	710	10				18	710
9	KAMPONG MERBAU	965		955	9	1	1			1	955	9					955	10
10	KAMPONG RAJA HITAM	1095	3	902	188	2		2	3		902	190	3				902	190
11	BUNGA RAYA	2362	329	1494	529	10	1	9	328	2	1494	538	329				1494	539
12	TAMAN SRI AYER TAWAR	2775	119	2294	350	12	6	6	118	7	2294	356	120	2	1		2294	358
13	AYER TAWAR BAHARU	2659	55	2398	203	3	1	2	50	6	2398	205	55	1			2398	205
14	TAMAN DINDING	3907	656	1739	1505	7	3	4	656	3	1739	1509	656				1739	1512
15	AYER TAWAR SELATAN	1121	295	132	675	19	2	17	296	1	132	692	296				132	693
16	AYER TAWAR TENGAH	126	6	81	39	0			6		81	39	6				81	39
